,hotel_id,hotel_name,session_id,text,source,timestamp,turns,duration,initiator,msg_id,len,has_q
646742,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,c75780df-2390-4620-ac02-899bd36c65ac,Great. I am interested in renting the room.,guest,2016-11-03 04:59:37.000000,27,"101 days, 11:50:56.921000",guest,3,43,False
149389,91bbee8d-a14c-487a-a71c-90733afac082,Hotel Del Sol,98142e65-cee0-4706-9da0-f9ca25a3ae9b,I forget if the sofa is a sofa bed,guest,2017-11-20 17:40:45.000000,8,1:57:04,guest,6,34,False
30599,a7a0b32e-c081-4ea9-b3d2-93e68afd401d,Clift Hotel,f3e756ab-3f35-4ca0-9227-cecdff60c64c,"Yes, it was great thank you",guest,2017-12-05 17:01:41.000000,1,0:00:00,guest,1,27,False
882136,cba41a8f-1d4e-4f56-85be-40f4e416fc5b,Wild Palms Hotel,c8939928-98dc-44b5-8822-46f6b8a48066,Thank you! I'll be checking in late ~ 9pm,guest,2017-12-07 22:53:07.000000,2,0:00:58.291000,guest,1,41,False
882114,cba41a8f-1d4e-4f56-85be-40f4e416fc5b,Wild Palms Hotel,c7fe499c-e16c-4ab2-8bae-8262b1064361,Arrival at 3 pm.  My nieces birthday!,guest,2017-08-12 19:01:19.000000,2,0:39:37.700000,guest,1,37,False
67454,ae126d7b-9fd3-40d1-93b7-26b9d683b08b,Domaine Madeleine Bed and Breakfast,a0290c48-afa0-4096-9bca-47f6e490b9c9,Left the key under the card by the bell,guest,2016-09-04 16:44:53.000000,3,0:04:08.213000,guest,2,39,False
450260,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,422b6497-c4a7-45b9-84fd-6347e1a841dc,All is great. Thank you!,guest,2017-11-02 21:01:51.000000,5,"3 days, 23:04:58",guest,1,24,False
771437,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,aeaf65dd-5c29-440a-9269-13d36a1c2bfd,Thanks. Have a good evening.,guest,2018-01-03 00:57:49.000000,11,"172 days, 3:11:46.262000",guest,10,28,False
817583,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,b17c13ad-b8dd-493f-b0ea-2ceb155868a2,Ok no problem thank you for checking,guest,2017-08-21 02:46:08.000000,14,"3 days, 12:10:01.586000",guest,10,36,False
465508,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,94e01940-3d1e-4392-bec7-0c15800bebbd,Great! Thank you.,guest,2017-01-05 18:44:40.000000,21,"155 days, 22:40:22.963000",guest,6,17,False
757758,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,6592184c-8280-4782-9882-36ca4db50025,Our room is FABULOUS!   THANK YOU!,guest,2016-12-10 22:01:38.000000,2,0:00:29.764000,guest,1,34,False
6298,623a20e0-71c9-4326-8d4d-9de13f7daf57,ADGE,1903ac99-fdcc-425c-b706-39ca2cf94d1e,Ԁ̇ԅne but thought I would check :blush:),guest,2016-12-28 06:51:01.000000,29,"1 day, 22:09:50.809000",guest,16,40,False
84510,bf2a99a9-aad2-4b22-9722-5315f5c77cba,EroRentals.com,82dcdefb-8bf4-4821-9316-dcf143aead4e,"Yes, we have moved units",guest,2016-12-11 22:20:25.000000,41,"7 days, 19:01:51.818000",guest,37,24,False
187629,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,b95c4207-2d91-40b3-b931-0f4690a670fc,"I'm Driving

- Sent from MY CAR",guest,2017-04-11 21:39:50.000000,34,"359 days, 1:08:48",hotel,24,31,False
623868,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,a8d6afcb-031e-407a-be8c-48e0259b1e60,They’ve got them 5 for $1,guest,2017-12-04 20:27:12.000000,29,0:52:26.586000,guest,13,25,False
449245,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,3a825217-370c-48b1-b5bc-3cf32bf382a4,Ok sounds good.  We will be at the lobby at 6:30,guest,2017-01-06 00:03:11.000000,18,"1 day, 5:52:33",guest,16,48,False
187231,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,b67e9a58-9518-447e-8c26-6e16c350e27b,Thanks. We are fine right now.,guest,2017-02-19 01:02:18.000000,1,0:00:00,guest,1,30,False
885013,f619eeaa-e18b-470b-8cae-aa3e8ca9a7bb,Zero George Street,4f653488-c3e4-44b7-b0b1-3af09a8ebca3,"Yes that is terrific
We can’t wait!!",guest,2017-11-12 18:10:09.000000,5,0:12:12.784000,hotel,4,36,False
27924,a7a0b32e-c081-4ea9-b3d2-93e68afd401d,Clift Hotel,99218f43-ef3c-4dd2-a3fc-df57e185ef94,"No need, thanks!",guest,2017-12-10 17:00:50.000000,10,"2 days, 2:04:25.248000",guest,8,16,False
729706,7f0ed454-0845-4b13-8ad2-3c26a48bbda9,The Liaison Capitol Hill,322d7913-838b-41f9-99e2-83514fa6622c,Please email my receipt.   Room 641.,guest,2017-11-12 17:26:29.000000,2,0:25:56.345000,guest,1,36,False
14103,0be43976-5466-456a-b89d-e51329ae6d45,Berlin Resort,87292e85-3470-4801-ada8-ee98b133b387,(2/2) weekend away,guest,2017-06-23 14:27:32.000000,4,0:15:12.514000,hotel,3,18,False
6998,623a20e0-71c9-4326-8d4d-9de13f7daf57,ADGE,d8ff25a6-67f4-438f-8e91-39a0c25e7ebc,Thanks for all your help,guest,2017-03-23 06:15:03.000000,4,"1 day, 8:32:15",guest,4,24,False
450236,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,42257c9d-ea28-44c2-b0bc-f3ba91070810,We will arrive at the hotel at 12 or 12:30 pm,guest,2017-05-30 16:17:42.000000,7,4:26:02.184000,guest,1,45,False
772947,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,b5f16e17-a3ad-47b4-9f5e-09d0fae8dab8,Great! Thank you.:blush:,guest,2017-05-20 21:15:58.000000,2,0:02:30.845000,guest,1,24,False
747468,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,294cf59f-0678-4f8d-994c-46e719275cec,It appears connected but cannot get to gmail,guest,2017-09-02 23:12:31.000000,20,21:22:35.279000,guest,9,44,False
776044,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,c85df107-891e-476c-acaf-fd370ec6dd88,Everything is great. Thank you,guest,2016-10-17 22:00:53.000000,3,"98 days, 20:35:06",guest,1,30,False
799559,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,0da11760-a1d6-4565-9ed8-cb4ac7f2bc00,Ok perfect thanks!,guest,2017-06-15 01:26:54.000000,2,0:01:08.010000,hotel,2,18,False
185329,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,a5518543-47eb-4e32-8b6d-847a805a6fd6,We definitely will,guest,2017-04-29 00:03:20.000000,6,"1 day, 7:59:23",guest,6,18,False
25879,a7a0b32e-c081-4ea9-b3d2-93e68afd401d,Clift Hotel,4a58472a-3400-4fd5-a2d8-8bd3a87d0a4d,Everything is great so far thank you,guest,2017-12-18 17:24:50.000000,2,0:00:48.482000,guest,1,36,False
387293,8692dbad-015b-4de2-b3a7-031d1f0c0ee2,Smyth a Thompson Hotel,20f4ba6d-b2b7-4e1c-999d-aed413b2f34e,Well thank you very much !,guest,2017-12-16 14:52:59.000000,213,"222 days, 8:41:06.125000",hotel,143,26,False
753606,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,4db6ccd2-feb4-4309-a731-a38ce6cc00e5,Any time before 3,guest,2017-06-02 11:18:02.000000,12,0:34:03.883000,hotel,7,17,False
504103,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,15b6a2d0-aa7d-4792-b99f-a1626860e3d2,Great! Thank you!,guest,2017-07-26 17:11:23.000000,13,"6 days, 3:07:19.752000",guest,4,17,False
37118,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,3d678013-105c-4de6-a7c9-5f90d93636d0,Thank you!  Had a great time!!,guest,2017-11-06 14:26:05.000000,14,"2 days, 1:53:53.681000",guest,13,30,False
785233,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,f9e6c839-5871-41a5-a6f8-01b8c33f6df1,Perfect! Thank you!,guest,2017-12-19 18:44:47.000000,3,0:12:18,guest,1,19,False
505417,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,17e2a6f8-7a77-4122-bb6b-b81ad03cce5b,Ok. She can just drop it off since I'm not there.,guest,2017-08-08 20:44:46.000000,27,"19 days, 7:07:07.335000",hotel,19,49,False
800545,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,15f74646-b3bb-41ad-8dd3-86deb3f02c56,Thank you so much!,guest,2016-11-12 14:52:16.000000,18,"1 day, 23:46:46",guest,14,18,False
112324,55577b72-f91a-425a-8615-1d9f529a6eaa,"HALCYON, a hotel in Cherry Creek",28c06160-cb3a-4436-84f9-ed8b503475d7,I will be very late tonight. Please hold the room.,guest,2017-05-08 15:02:48.000000,1,0:00:00,guest,1,50,False
328704,9742d02c-6600-4613-bb6f-fb6d9908f9b6,Planters Inn on Reynolds Square,e19028ad-2308-421e-bf21-c35f3113ffa6,Looking forward to it tomorrow,guest,2017-06-17 16:11:03.000000,17,"6 days, 23:50:50.415000",guest,1,30,False
190096,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,cc2c52dd-c5cc-4464-a839-785505febf04,So glad you texted  :)!,guest,2017-04-12 19:08:57.000000,5,2:41:53,guest,5,23,False
634194,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,b643733e-c1bf-43af-9b18-246b8dfebfb2,Thank you. Really appreciate it :),guest,2017-08-14 19:50:54.000000,21,"4 days, 18:29:21.091000",hotel,12,34,False
167082,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,14778fd1-7df7-4e22-8b70-684100fabe9b,This evening would be great.,guest,2016-07-24 02:21:44.000000,4,0:01:46.771000,guest,3,28,False
753132,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,4a74bdd1-2ca3-4007-ad91-52246f6cdf86,All good so far.,guest,2017-12-30 00:06:34.000000,4,"383 days, 4:06:08.571000",guest,2,16,False
771855,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,b0a855e2-ddc5-49e2-869f-7a920085cd65,Wonderful. Thank you,guest,2017-11-14 01:11:14.000000,2,0:00:55.886000,guest,1,20,False
447171,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,2dc3e236-dd5d-4c04-84a1-6163d5cfbd56,Thank you we are having a great time ;),guest,2017-04-13 16:31:08.000000,11,"3 days, 22:27:08",guest,7,39,False
24262,a7a0b32e-c081-4ea9-b3d2-93e68afd401d,Clift Hotel,11aebe04-8035-4464-af5f-b75fcb778b54,No worries........I can visualize the vibe!!,guest,2017-11-23 18:31:26.000000,23,"8 days, 13:40:26",guest,10,44,False
273079,199f9349-c32c-41be-b44d-3a271cdb950b,Joie De Vivre Avatar Hotel,0eab484b-012a-4c17-907f-a5c7c655e14c,Thank you. And I understand that.,guest,2017-07-07 16:51:22.000000,4,0:53:45.679000,guest,3,33,False
35594,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,2dd79807-3f1f-4489-929e-7d6b9c346eca,We just need a new trash bag,guest,2017-05-16 17:44:01.000000,4,0:04:26.239000,guest,3,28,False
729143,7f0ed454-0845-4b13-8ad2-3c26a48bbda9,The Liaison Capitol Hill,2686f97f-49b8-48a4-b644-b072cefcbd38,641 check out thank you,guest,2017-08-03 13:19:02.000000,2,0:02:12.716000,guest,1,23,False
346074,8b9ea7e8-253d-4790-b820-5c2c95b8ed7f,Radisson Blu Chicago,e25eb16f-cc48-4603-a80d-9b6de7410764,Great! See you tomorrow,guest,2017-05-18 16:26:04.000000,1,0:00:00,guest,1,23,False
791469,bd7c3b05-7ef8-489a-a0d5-1079574a81c7,The Troubadour Hotel,e3412bb9-335b-4c4e-bc73-2ac65b930769,Email address [EMAIL],guest,2017-09-13 13:31:14.000000,2,0:47:51.078000,guest,1,21,False
855572,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,ab798e38-8ce8-42d0-b4fa-1d0596753a44,Yes! Alright dude I'm off to bed,guest,2016-04-05 07:16:05.000000,86,"277 days, 8:46:35.352000",hotel,25,32,False
767658,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,993a8c9f-dd94-4b9c-af9c-c7b8eca480e1,"Thank you for asking ,we are A OK.",guest,2017-02-26 04:54:03.000000,1,0:00:00,guest,1,34,False
745534,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,1f44aff0-8640-43a7-9200-470c939e337c,Trying to figure out how to make the heat work,guest,2017-05-20 02:36:41.000000,4,0:04:41.827000,guest,1,46,False
671427,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,e671b1d5-bcc9-46fd-bdd3-dea953c6757d,It's showing me that your page is down,guest,2017-08-21 17:10:49.000000,50,"1 day, 13:08:21.752000",hotel,37,38,False
113406,55577b72-f91a-425a-8615-1d9f529a6eaa,"HALCYON, a hotel in Cherry Creek",438686a3-945f-42df-b155-3aa4d1f9d045,Thanks! See you around 10pm:smiley:,guest,2017-04-18 15:30:48.000000,2,0:07:54.349000,guest,1,35,False
298151,50703401-afd1-4eea-a019-ccc59ac89cb0,Naples Grande Beach Resort,6a30cf13-1273-4498-be5c-65f23f6b8d7e,Thank you er much,guest,2017-06-20 19:05:34.000000,7,"9 days, 4:04:08.695000",hotel,4,17,False
591871,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,7b81f4d1-8ddc-4a94-8dcd-87afc611fa3b,Are room is not ready. The bed is unmade.,guest,2017-07-14 20:14:54.000000,32,"60 days, 4:21:33.669000",hotel,14,41,False
812180,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,8022d97e-b780-47fd-a428-d8c109e845f7,Please send bill to johnwolters@cavanagh-Ohara.com,guest,2016-11-26 14:57:42.000000,2,0:05:03.547000,guest,1,50,False
435214,6f652a28-c24a-4061-a1ae-2d5f31f86047,"The Beekman, A Thompson Hotel",58932eea-793f-40a6-834e-3b0da1ec90f4,The name for the pick up is Alexandre Amancio,guest,2018-01-17 03:15:05.000000,21,15:54:14,guest,3,45,False
276646,c6f86474-570a-4161-9c16-7dc820a98a59,Kulaniapia Falls,3fe1ea0c-1284-4bdc-8ddd-873b460e6a63,Getting in about midnight. Mahalo,guest,2018-01-18 19:44:51.000000,11,23:33:49,guest,1,33,False
344106,8b9ea7e8-253d-4790-b820-5c2c95b8ed7f,Radisson Blu Chicago,be000d7b-d67d-483d-8c04-f81c9983137e,Sure please sign me up for Blu Planet Program.,guest,2017-07-10 01:35:11.000000,2,0:01:33.138000,guest,1,46,False
461391,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,7e69f4e6-8f27-41a2-9485-c72ae026fc5b,Thank you. Everything is great.,guest,2016-12-26 17:09:34.000000,3,"5 days, 5:03:03",guest,1,31,False
581117,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,6d9378b2-f6d8-4e7d-bdea-26d2f3b8b3ca,I plan to arrive at 3pm,guest,2017-08-24 15:31:49.000000,4,"2 days, 2:24:22.973000",guest,1,23,False
273475,199f9349-c32c-41be-b44d-3a271cdb950b,Joie De Vivre Avatar Hotel,2bcbf115-5654-4a34-a6d6-15a53d81a70d,"Thank you, my email is [EMAIL]",guest,2018-01-14 02:26:12.000000,2,0:19:40.658000,guest,1,30,False
497159,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,0d56fcd5-9328-4745-bb32-29b0caf79d20,What time our checkout,guest,2017-10-06 13:43:39.000000,128,"2 days, 12:56:46.320000",guest,113,22,False
759857,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,727abaa9-c35d-4d28-b733-f45bc275ec81,Thank you.  All good for now.,guest,2017-12-14 18:06:42.000000,2,0:00:28.873000,guest,1,29,False
152220,57580524-4cd4-4b5d-9cc0-7e26a38fa65f,Hotel Healdsburg,42ecc96d-e280-41a9-b7f5-ba5ef61f7a08,Ok let's do that please,guest,2016-06-02 21:00:00.000000,4,2:30:55.199000,hotel,2,23,False
80017,bf2a99a9-aad2-4b22-9722-5315f5c77cba,EroRentals.com,2c4056a1-8c54-4521-924c-8854ca26ece6,Ok please let me know so I know what to do thanks,guest,2017-05-29 13:05:02.000000,67,"65 days, 5:26:25.301000",guest,30,49,False
476079,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,d1a1e272-71ed-4adb-811c-00b8a0c8a6d9,Loving our stay. Thank you.,guest,2016-12-18 17:41:50.000000,6,"4 days, 21:38:50",guest,4,27,False
194893,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,f20147f7-3569-4e76-ba3b-1d9691774bb2,"All is great, thank you!",guest,2016-06-05 15:19:29.000000,2,0:00:17.963000,guest,1,24,False
317650,8a774467-ce01-4e1d-b54e-3465164342d8,Pacific Edge Hotel on Laguna Beach,be866a99-d7a8-4d72-b5c6-125f959733b9,No problem. Thank you.,guest,2017-09-07 16:26:30.000000,3,0:24:47,guest,3,22,False
289627,50703401-afd1-4eea-a019-ccc59ac89cb0,Naples Grande Beach Resort,14e0c0f6-c925-4441-a6d9-c31cbca77d55,So leaving 15 floor,guest,2017-06-21 19:27:46.000000,11,"1 day, 0:00:03.328000",hotel,4,19,False
140147,7e49dfd2-1e15-487e-86f7-393c6a906e7b,Hotel Andaluz,8d49b35b-27fa-49d3-a861-ce1de62f0ad9,late. please respond in the morning if you like,guest,2016-12-31 09:52:35.000000,16,"84 days, 12:27:52",guest,4,47,False
265943,7246364b-efd3-4f14-a8dc-25a05ee4c4ec,Inn At Saint Mary's,a15fa91c-cd0a-45a9-941e-6dd34ff0f3a1,"I'm sorry, you have the wrong number.",guest,2017-06-23 16:12:36.000000,2,"1 day, 18:58:33",guest,2,37,False
152574,57580524-4cd4-4b5d-9cc0-7e26a38fa65f,Hotel Healdsburg,6150ef1c-0363-40c0-8238-9a7618c660e0,Post SHED thx almost done.,guest,2016-05-27 21:17:16.000000,7,"339 days, 4:27:58.511000",hotel,5,26,False
179731,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,78c6bbf6-0b99-471a-abd9-f08313b3b542,Its ok. Please fix after I leave,guest,2017-09-23 15:25:43.000000,21,"110 days, 2:33:46.849000",guest,15,32,False
834001,ae5a3f2d-b325-4dfb-bf18-0129a5d82269,TrustYou Palace Messaging,32d2b7ae-39a8-4d99-b12d-7ee2b47724da,This is a test facebook message,guest,2017-04-26 13:55:42.000000,2,0:05:01.898000,guest,1,31,False
843084,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,541614eb-9370-41ea-be0f-5abd75baa48e,Yes I got in. Thank you!,guest,2016-11-23 07:53:46.000000,7,"5 days, 20:44:47.543000",hotel,6,24,False
265659,7246364b-efd3-4f14-a8dc-25a05ee4c4ec,Inn At Saint Mary's,98eee38c-5978-4eca-be6d-a3c2583c0b9a,Unbelievable experience! Thanks !,guest,2017-11-04 16:16:15.000000,3,"1 day, 4:22:09",guest,3,33,False
182337,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,8eba3964-8fcc-43e9-96c9-7b54dc20a2a4,We need that for both cars,guest,2018-01-18 21:45:54.000000,14,"1 day, 4:33:51",guest,11,26,False
844427,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,5ffa345c-9ef0-4c55-9ffd-4fdce4be52b0,Ok no problem thank you,guest,2016-06-29 01:32:45.000000,2186,"628 days, 0:08:56.042000",hotel,196,23,False
311049,50703401-afd1-4eea-a019-ccc59ac89cb0,Naples Grande Beach Resort,e69eee28-a874-47b2-9387-7fbbceef51e1,Looking forward to the visit,guest,2017-12-14 16:58:03.000000,1,0:00:00,guest,1,28,False
870234,e1892309-f7fb-4594-b900-ea1f2b499607,UrHomeInPhilly,ffbd274c-1407-46d5-9ee5-1ae62387e789,Great. Thank you,guest,2016-11-25 20:46:08.000000,19,"97 days, 1:48:45",guest,4,16,False
608647,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,92bc636d-aa77-4869-b8ed-be10afab9850,Thanks. Will try that,guest,2017-12-24 23:22:34.000000,45,"10 days, 3:13:14",guest,33,21,False
15473,0be43976-5466-456a-b89d-e51329ae6d45,Berlin Resort,d6790d29-e9b7-4f83-99c4-d7d04e09a68b,Could we have one please. Thank You!,guest,2016-08-11 20:03:17.000000,10,5:16:08,guest,3,36,False
82767,bf2a99a9-aad2-4b22-9722-5315f5c77cba,EroRentals.com,5e8d0237-82d5-46dd-b2e1-88e671c42530,We need some linen changed please,guest,2018-01-24 19:29:38.000000,9,"1 day, 5:17:58.699000",hotel,8,33,False
644744,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,c4d665f8-0dce-4cd7-8428-f26551f283b7,All amlis completed yeaaaaaahhhh,guest,2017-08-31 20:40:24.000000,241,"29 days, 2:18:31",guest,19,32,False
378279,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,c63d0bca-bb31-4709-a6b4-faab899ccaf7,Jan 26 and the 27 Oceanfront view,guest,2018-01-07 07:19:41.000000,13,0:28:43.148000,guest,3,33,False
130023,911d0847-f958-4e92-9e17-04c290d3243f,"Holiday Inn Express - Newton, NJ",39b1255e-36db-4f67-baaa-fa1b8f7be6ea,Please let me know where it arrives thanks,guest,2017-08-19 11:59:59.000000,9,"59 days, 21:29:59",guest,9,42,False
213637,2972e343-cb2f-4818-afe0-06ab60838073,Hotel Vitale,45a9a8d7-d71a-454b-921f-ed96e9276548,Very good. Thank you.,guest,2017-07-17 03:46:42.000000,5,"1 day, 3:11:02",guest,5,21,False
522271,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,2ccc5d06-7bfa-4dfa-87e1-f699c24383ec,Hey the garbage disposal is not working,guest,2017-01-13 17:44:06.000000,24,"30 days, 22:29:46.013000",hotel,6,39,False
366632,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,7369bad9-484a-4896-845f-251061720511,Everything is perfect! Very happy,guest,2018-01-13 01:01:21.000000,3,0:31:06.995000,hotel,3,33,False
24028,a7a0b32e-c081-4ea9-b3d2-93e68afd401d,Clift Hotel,0bcb4778-736d-43dd-976b-1ab6485abe5a,Can I check in early,guest,2017-09-21 17:50:48.000000,4,"1 day, 6:27:31.569000",guest,1,20,False
750796,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,3dc7fe84-65ac-4dd4-ab10-3cf551f56561,Thank you so much!,guest,2017-01-28 23:59:40.000000,35,"218 days, 18:18:31.346000",guest,34,18,False
341817,8b9ea7e8-253d-4790-b820-5c2c95b8ed7f,Radisson Blu Chicago,92a577bc-7b33-41a0-8420-0445f5063bd9,No thanks.   Too much of a hassle.,guest,2017-07-15 14:57:43.000000,6,1:05:07.681000,guest,3,34,False
194094,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,eb8905e0-5e4a-4b6d-8ac3-3d47cedf9f6a,Wonderful stay. No requests. Room great!  Thanks!!,guest,2017-08-11 20:35:06.000000,1,0:00:00,guest,1,50,False
689215,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,ff4ee59b-7400-4aa8-b26f-dc208d3a6bc7,And I got your receipt. Thx,guest,2017-12-13 17:38:42.000000,18,19:09:13.508000,hotel,14,27,False
210810,e8ba62c6-04c5-4312-8c08-626fdc1ddb09,Hotel Ruby,badc755f-1cce-4fed-b9c3-48ad0466c494,All room :white_check_mark:,guest,2017-10-30 21:56:33.000000,645,"144 days, 3:55:17",guest,514,27,False
775507,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,c571fe76-639f-4c71-be2a-b9a07654413e,"I'm Driving

- Sent from My Car",guest,2017-08-15 04:56:06.000000,1,0:00:00,guest,1,31,False
639277,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,bd214112-7f31-4588-9350-4522c59de717,I haven't received my access code,guest,2017-10-05 08:45:30.000000,21,"5 days, 12:19:08.028000",guest,3,33,False
757619,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,650034d3-5b73-4f5c-8eaa-c112d2a42586,Could you bring our car up,guest,2017-07-02 21:31:54.000000,18,"2 days, 17:55:22.885000",guest,3,26,False
33,fef04590-d57b-4617-a60b-2097c0077489,Acadia Inn,05b116c3-440e-4711-ae05-a1bce37d2560,Great!!!!! Thsnk you!!!!,guest,2017-03-21 20:07:09.000000,9,"1 day, 8:00:58",guest,8,24,False
712587,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,bf053160-6873-4e10-a9f1-f697ed1c7a2c,No we just finish 3002 3003,guest,2017-07-24 19:38:39.000000,3641,"249 days, 5:23:10.597000",hotel,1515,27,False
556085,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,4b9cfe15-2bf4-4d0e-947a-51b062c2b480,Great!! Thanks so much!,guest,2017-07-31 00:23:43.000000,51,"19 days, 13:51:19.495000",guest,5,23,False
727385,d9b4c6d2-2197-49ca-8583-ea6ab97f2d7a,The Laurel Inn,fbc67b7f-1736-40fa-918f-05d32a87ac55,All set - see you tomorrow,guest,2017-07-18 14:57:55.000000,1,0:00:00,guest,1,26,False
532447,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,39dccf15-ed8f-4226-bc1b-e5ff5234a070,10pm ETA thanks!,guest,2017-04-15 15:46:57.000000,8,"61 days, 5:10:31.967000",guest,5,16,False
748925,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,322fca4d-efa1-4870-b130-2cebd958a8f4,Thank you. Much appreciated!,guest,2016-06-07 21:28:38.000000,3,0:02:13,guest,3,28,False
699663,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,451665fb-3b99-4606-b45b-7e5226acd0c8,I just found both so I'm on my way.,guest,2017-07-04 13:40:34.000000,6246,"665 days, 2:05:52.142000",hotel,4017,35,False
499705,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,10a6169c-ef16-4cce-b5b6-8790e14d1b70,I can not open this,guest,2017-10-21 20:17:16.000000,78,"49 days, 12:09:50.410000",hotel,2,19,False
172189,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,3eb0c1d6-2bde-4087-83f0-ca5750431435,Looking forward to my stay!,guest,2017-03-16 17:43:52.000000,3,0:29:42.150000,guest,2,27,False
